Sample in Buffer,Sample in Window,TRIGGER,top_i/system_ila_0/inst/probe0_1,top_i/system_ila_0/inst/probe1_1[1:0],top_i/system_ila_0/inst/probe2_1[11:0],top_i/system_ila_0/inst/probe3_1[11:0],top_i/system_ila_0/inst/probe4_1[11:0],top_i/system_ila_0/inst/probe5_1[11:0],top_i/system_ila_0/inst/probe6_1[15:0],top_i/system_ila_0/inst/probe7_1[15:0],top_i/system_ila_0/inst/probe8_1[11:0],top_i/system_ila_0/inst/probe9_1[1:0],top_i/system_ila_0/inst/probe10_1[15:0],top_i/system_ila_0/inst/probe11_1[15:0],top_i/system_ila_0/inst/probe12_1[1:0],top_i/system_ila_0/inst/probe13_1,top_i/system_ila_0/inst/probe14_1,top_i/system_ila_0/inst/probe15_1[7:0],top_i/system_ila_0/inst/probe16_1,top_i/system_ila_0/inst/probe17_1,top_i/system_ila_0/inst/probe18_1,top_i/system_ila_0/inst/probe19_1[7:0],top_i/system_ila_0/inst/probe20_1,top_i/system_ila_0/inst/probe21_1,top_i/system_ila_0/inst/probe22_1,top_i/system_ila_0/inst/probe23_1[15:0],top_i/system_ila_0/inst/probe24_1[15:0],top_i/system_ila_0/inst/probe25_1,top_i/system_ila_0/inst/probe26_1,top_i/system_ila_0/inst/probe27_1,top_i/system_ila_0/inst/probe28_1,top_i/system_ila_0/inst/probe29_1[15:0],top_i/system_ila_0/inst/probe30_1[15:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,SIGNED,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,SIGNED,SIGNED,HEX,HEX,HEX,HEX,SIGNED,UNSIGNED
1541,1541,0,1,3,-2,2046,1518,-457,-2555,-2602,1907,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-2,5,1,1,0,0,-1028,8118
1542,1542,0,1,3,-2,2046,1518,-201,-2555,-2602,1907,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-2,5,1,1,0,0,-1028,8118
1543,1543,0,1,3,-2046,-2,658,1343,-2333,-2453,-741,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-4,3,1,1,0,0,-1257,8118
1544,1544,0,1,3,-2046,-2,658,319,-2333,-2453,-741,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-4,3,1,1,0,0,-1486,8118
1545,1545,0,1,3,2,-2046,-1514,459,-2046,-2201,-1907,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-9,1,1,1,0,0,-1486,8118
1546,1546,0,1,3,2,-2046,-1514,203,-2046,-2201,-1907,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-9,1,1,1,0,0,-1486,8118
1547,1547,0,1,0,-2046,-2,-669,-1353,-1469,-1789,738,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-11,-1,1,1,0,0,-1732,8118
1548,1548,0,1,0,-2046,-2,-669,-330,-1469,-1789,738,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-11,-1,1,1,0,0,-1977,8118
1549,1549,0,1,0,2,-2046,1529,-456,-1152,-1346,1908,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-16,-3,1,1,0,0,-2340,8118
1550,1550,0,1,0,2,-2046,1529,1849,-1152,-1346,1908,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-16,-3,1,1,0,0,-2702,8118
1551,1551,0,1,0,2046,2,650,1341,-47,-706,-738,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-8,-5,1,1,0,0,-2702,8118
1552,1552,0,1,0,2046,2,650,317,-47,-706,-738,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-8,-5,1,1,0,0,0,8118
1553,1553,0,1,0,-2,2046,-1505,455,274,46,-1907,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-8,-5,1,1,0,0,0,8118
1554,1554,0,1,0,-2,2046,-1505,199,274,46,-1907,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-8,-5,1,1,0,0,0,8118
1555,1555,0,1,0,-2046,-2,-667,-1356,1403,754,741,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,1,-5,1,1,0,0,1363,8118
1556,1556,0,1,0,-2046,-2,-667,-332,1403,754,741,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,1,-5,1,1,0,0,2713,8118
1557,1557,0,1,0,2,-2046,1525,-446,1546,1439,1907,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,21,-4,1,1,0,0,2695,8118
1558,1558,0,1,0,2,-2046,1525,1794,1546,1439,1907,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,21,-4,1,1,0,0,2678,8118
1559,1559,0,1,0,2046,2,653,1340,2423,1958,-744,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,4,-3,1,1,0,0,2678,8118
1560,1560,0,1,0,2046,2,653,316,2423,1958,-744,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,4,-3,1,1,0,0,2678,8118
1561,1561,0,1,0,-2,2046,-1507,463,2249,2353,-1906,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,31,-1,1,1,0,0,2629,8118
1562,1562,0,1,0,-2,2046,-1507,463,2249,2353,-1906,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,31,-1,1,1,0,0,2580,8118
1563,1563,0,1,0,-2046,-2,-659,-1362,2803,2542,744,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-8,1,1,1,0,0,1915,8118
1564,1564,0,1,0,-2046,-2,-659,-337,2803,2542,744,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-8,1,1,1,0,0,1249,8118
1565,1565,0,1,0,2,-2046,1524,-445,2346,2618,1906,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,21,3,1,1,0,0,1249,8118
1566,1566,0,1,0,2,-2046,1524,1859,2346,2618,1906,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,21,3,1,1,0,0,1249,8118
1567,1567,0,1,0,2046,2,652,1341,2695,2548,-744,0,2726,2700,3,1,0,ff,0,0,0,03,0,1,1,-21,5,1,1,0,0,812,8118
