time,DAC_vld,DAC_bits,DAC_I,DAC_Q,ADC_I,ADC_Q,I_16M,Q_16M,NCO_cos,QPSK_raw,I_1M,Q_1M,QPSK,BPSK,clk_1M_out,Tx_data_tdata,Tx_data_tlast,Tx_data_tuser,Tx_data_tvalid,Rx_data_tdata,Rx_data_tlast,Rx_data_tuser,Rx_data_tvalid,error_tdata,feedback_tdata,Tx_1bit,Tx_vld,Rx_1bit,Rx_vld,gardner_error,gardner_increment,DAC_bits_1,DAC_bits_0,Tx_data_tdata_2bits,Tx_data_tdata_1,Tx_data_tdata_0,Tx_data_tdata_X1,Tx_data_tdata_X2,Rx_data_tdata_2bits,Rx_data_tdata_1,Rx_data_tdata_0,Rx_data_tdata_X1,Rx_data_tdata_X2,v0,v8192
2247,1,0,2046,2,807,1390,-2490,-2591,496,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,9,5,1,1,1,1,-832,8140,0,0,3,1,1,0,1,1,0,1,0,1,0,8192
2248,,,,,,,,,,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,,,1,1,1,1,,,0,0,3,1,1,0,1,1,0,1,0,1,0,8192
2249,1,0,-2,2046,-1521,500,-2586,-2250,1985,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,-2,4,1,1,1,1,-1044,8140,0,0,3,1,1,0,1,1,0,1,0,1,0,8192
2250,,,,,,,,,,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,,,1,1,1,1,,,0,0,3,1,1,0,1,1,0,1,0,1,0,8192
2251,1,3,2046,2,-844,-1404,-1588,-1972,-496,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,5,3,1,1,1,1,-1071,8140,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2252,,,,,,,,,,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,,,1,1,1,1,,,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2253,1,3,-2,2046,1542,-503,-1343,-1304,-1985,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,-6,1,1,1,1,1,-1124,8140,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2254,,,,,,,,,,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,,,1,1,1,1,,,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2255,1,3,-2046,-2,824,1396,-89,-747,499,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,0,-1,1,1,1,1,-1150,8140,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2256,,,,,,,,,,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,,,0,1,0,1,,,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2257,1,3,2,-2046,-1533,511,280,107,1984,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,-10,-2,0,1,0,1,0,8140,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2258,,,,,,,,,,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,,,0,1,0,1,,,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2259,1,3,2046,2,-841,-1413,1509,737,-499,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,3,-3,0,1,0,1,0,8140,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2260,,,,,,,,,,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,,,0,1,0,1,,,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2261,1,3,-2,2046,1544,-493,1663,1680,-1984,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,12,-5,0,1,0,1,0,8140,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2262,,,,,,,,,,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,,,0,1,0,1,,,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2263,1,3,-2046,-2,825,1405,2382,1867,499,3,-2279,-2448,1,0,0,255,0,0,0,1,0,0,1,-1,-4,0,1,0,1,0,8140,1,1,3,1,1,0,1,1,0,1,0,1,0,8192
2264,,,,,,,,,,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,,,0,1,0,1,,,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2265,1,3,2,-2046,-1558,481,2482,2498,1984,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,8,-3,0,1,0,1,0,8140,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2266,,,,,,,,,,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,,,0,1,0,1,,,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2267,1,3,2046,2,-771,-1345,2860,2377,-502,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,-1,-2,0,1,0,1,0,8140,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2268,,,,,,,,,,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,,,0,1,0,1,,,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2269,1,3,-2,2046,934,-1326,2783,2668,-1984,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,7,-1,0,1,0,1,0,8140,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2270,,,,,,,,,,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,,,0,1,0,1,,,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2271,1,3,-2046,-2,468,-1167,3003,2299,502,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,2,0,0,1,0,1,0,8140,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2272,,,,,,,,,,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,,,1,1,0,1,,,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2273,1,3,2,-2046,1049,-274,2855,2465,1983,3,-2279,-2448,1,0,0,254,0,0,0,1,0,0,1,11,1,1,1,0,1,0,8140,1,1,2,1,0,1,0,1,0,1,0,1,0,8192
2274,,,,,,,,,,3,-2452,-2377,0,0,1,254,0,0,0,0,0,0,1,,,1,1,0,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2275,1,3,2046,2,714,1319,3015,2085,-502,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,6,1,1,1,0,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2276,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,1,1,0,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2277,1,3,-2,2046,-1433,480,2779,2335,-1984,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,15,1,1,1,0,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2278,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,1,1,0,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2279,1,3,-2046,-2,-838,-1393,2780,2106,502,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,7,1,1,1,0,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2280,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,1,1,0,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2281,1,3,2,-2046,1540,-490,2382,2519,1984,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,11,1,1,1,0,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2282,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,1,1,0,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2283,1,3,2046,2,819,1400,1988,2413,-502,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,-2,1,1,1,0,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2284,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,1,1,0,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2285,1,3,-2,2046,-1529,501,1522,2882,-1984,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,-6,1,1,1,0,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2286,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,1,1,0,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2287,1,3,-2046,-2,-834,-1413,545,2822,499,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,-22,1,1,1,0,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2288,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2289,1,3,2,-2046,1551,-489,0,3037,1984,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,-36,1,0,1,1,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2290,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2291,1,3,2046,2,813,1402,-1161,2834,-499,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,-47,1,0,1,1,1,0,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2292,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2293,1,3,-2,2046,-1536,499,-1403,2724,-1984,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,26,2,0,1,1,1,2568,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2294,,,,,,,,,,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2295,1,3,-2046,-2,-828,-1413,-2337,2656,499,3,-2452,-2377,0,0,0,254,0,0,0,0,0,0,1,21,2,0,1,1,1,2570,8192,1,1,2,1,0,1,0,0,0,0,1,0,0,8192
2296,,,,,,,,,,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2297,1,3,2,-2046,1560,-469,-2221,2465,1984,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,5,2,0,1,1,1,2418,8192,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2298,,,,,,,,,,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2299,1,3,2046,2,764,1352,-2810,2541,-499,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,4,2,0,1,1,1,2098,8192,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2300,,,,,,,,,,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2301,1,3,-2,2046,-926,1330,-2356,2459,-1984,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,-4,1,0,1,1,1,1780,8192,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2302,,,,,,,,,,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2303,1,3,-2046,-2,-458,1181,-2717,2659,502,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,1,1,1552,8192,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2304,,,,,,,,,,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2305,1,3,2,-2046,-1044,277,-2146,2646,1984,3,-2452,-2377,0,0,0,1,0,0,0,0,0,0,1,-1,2,0,1,1,1,1323,8192,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2306,,,,,,,,,,0,2783,2668,0,0,1,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2307,1,3,2046,2,-735,-1314,-2502,2827,-502,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,8,2,0,1,1,1,871,8357,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2308,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2309,1,3,-2,2046,1445,-482,-2001,2671,-1984,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,5,2,0,1,1,1,-853,8357,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2310,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2311,1,3,-2046,-2,824,1389,-2468,2584,502,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,10,2,0,1,1,1,-2125,8357,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2312,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2313,1,3,2,-2046,-1522,503,-2070,2087,1984,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,2,2,0,1,1,1,-2307,8357,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2314,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,1,1,1,0,1,0,1,0,0,0,1,0,0,8192
2315,1,1,2,-2046,-837,-1412,-2643,1787,-502,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,1,1,-2490,8357,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2316,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2317,1,1,2046,2,1543,-495,-2457,738,-1984,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,-14,1,0,1,1,1,-2555,8357,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2318,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,0,1,1,1,,,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2319,1,1,-2,2046,822,1409,-2710,233,502,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,-27,1,0,1,1,1,-2619,8357,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2320,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,1,1,1,1,,,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2321,1,1,-2046,-2,-1545,498,-2521,-824,1984,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,-39,0,1,1,1,1,-2672,8357,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2322,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,1,1,1,1,,,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2323,1,1,2,-2046,-834,-1413,-2587,-1234,-502,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,27,-1,1,1,1,1,-1251,8357,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2324,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,1,1,1,1,,,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2325,1,1,2046,2,1548,-496,-2460,-2056,-1983,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,21,-1,1,1,1,1,1389,8357,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2326,,,,,,,,,,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,,,1,1,1,1,,,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2327,1,1,-2,2046,820,1408,-2228,-2136,505,0,2783,2668,0,0,0,1,0,0,0,0,0,0,1,6,-1,1,1,1,1,1389,8357,0,1,1,0,1,0,1,0,0,0,1,0,0,8192
2328,,,,,,,,,,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,,,1,1,1,1,,,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2329,1,1,-2046,-2,-1562,475,-2431,-2544,1983,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,1,-1,1,1,1,1,1390,8357,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2330,,,,,,,,,,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,,,1,1,1,1,,,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2331,1,1,2,-2046,-756,-1351,-2204,-2479,-505,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,-2,-1,1,1,1,1,1290,8357,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2332,,,,,,,,,,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,,,1,1,1,1,,,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2333,1,1,2046,2,926,-1329,-2581,-2682,-1983,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,-4,0,1,1,1,1,1191,8357,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2334,,,,,,,,,,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,,,1,1,1,1,,,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2335,1,1,-2,2046,469,-1163,-2442,-2519,505,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,-1,0,1,1,1,1,1092,8357,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2336,,,,,,,,,,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,,,0,1,1,1,,,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2337,1,1,-2046,-2,1033,-283,-2882,-2689,1983,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,-1,3,0,1,1,1,206,8357,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2338,,,,,,,,,,0,2783,2668,0,0,0,254,0,0,0,0,0,0,1,,,0,1,1,1,,,0,1,2,1,0,1,0,0,0,0,1,0,0,8192
2339,1,1,2,-2046,732,1317,-2706,-2510,-505,2,-2324,2736,3,1,1,254,0,0,0,3,0,0,1,3,4,0,1,1,1,-581,8357,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2340,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,0,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2341,1,1,2046,2,-1439,485,-2987,-2634,-1983,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,3,5,0,1,1,1,-641,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2342,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,0,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2343,1,1,-2,2046,-842,-1393,-2537,-2351,505,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,5,5,0,1,1,1,-702,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2344,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,0,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2345,1,1,-2046,-2,1528,-494,-2569,-2295,1983,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,3,5,0,1,1,1,-935,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2346,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,0,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2347,1,1,2,-2046,830,1398,-1589,-1912,-505,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,5,4,0,1,1,1,-1169,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2348,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,0,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2349,1,1,2046,2,-1535,508,-1316,-1321,-1983,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,-5,2,0,1,1,1,-1140,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2350,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,0,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2351,1,1,-2,2046,-832,-1410,-80,-744,505,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,0,0,0,1,1,1,-1092,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2352,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,1,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2353,1,1,-2046,-2,1544,-495,289,98,1983,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,-10,-3,1,1,1,1,250,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2354,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,1,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2355,1,1,2,-2046,829,1397,1423,716,-505,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,3,-5,1,1,1,1,1368,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2356,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,1,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2357,1,1,2046,2,-1537,503,1715,1472,-1983,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,11,-6,1,1,1,1,1413,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2358,,,,,,,,,,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,,,1,1,1,1,,,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2359,1,1,-2,2046,-833,-1410,2314,1865,505,2,-2324,2736,3,1,0,254,0,0,0,3,0,0,1,3,-7,1,1,1,1,1374,8119,0,1,2,1,0,1,0,3,1,1,0,1,0,8192
2360,,,,,,,,,,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,,,1,1,1,1,,,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2361,1,1,-2046,-2,1543,-500,2589,2260,1982,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,7,-7,1,1,1,1,1335,8119,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2362,,,,,,,,,,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,,,1,1,1,1,,,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2363,1,1,2,-2046,826,1405,2820,2509,-508,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,5,-6,1,1,1,1,1313,8119,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2364,,,,,,,,,,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,,,1,1,1,1,,,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2365,1,1,2046,2,-1542,499,2928,2652,-1982,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,5,-4,1,1,1,1,704,8119,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2366,,,,,,,,,,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,,,1,1,1,1,,,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2367,1,1,-2,2046,-827,-1405,2985,2717,511,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,4,-1,1,1,1,1,116,8119,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2368,,,,,,,,,,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,,,0,1,1,1,,,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2369,1,1,-2046,-2,1537,-497,2989,2731,1981,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,4,1,0,1,1,1,-148,8119,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2370,,,,,,,,,,2,-2324,2736,3,1,0,1,0,0,0,3,0,0,1,,,0,1,1,1,,,0,1,1,0,1,0,1,3,1,1,0,1,0,8192
2371,1,1,2,-2046,823,1402,2940,2702,-511,3,-2662,-2604,1,0,1,1,0,0,0,1,0,0,1,4,3,0,1,1,1,-412,8119,0,1,1,0,1,0,1,1,0,1,1,0,0,8192
2372,,,,,,,,,,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,,,0,1,1,1,,,0,1,1,0,1,0,1,1,0,1,1,0,0,8192
2373,1,1,2046,2,-1536,497,2811,2618,-1981,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,3,4,0,1,1,1,-515,8140,0,1,1,0,1,0,1,1,0,1,1,0,0,8192
2374,,,,,,,,,,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,,,0,1,1,1,,,0,1,1,0,1,0,1,1,0,1,1,0,0,8192
2375,1,1,-2,2046,-838,-1411,2568,2461,508,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,3,4,0,1,1,1,-617,8140,0,1,1,0,1,0,1,1,0,1,1,0,0,8192
2376,,,,,,,,,,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,,,0,1,1,1,,,0,1,1,0,1,0,1,1,0,1,1,0,0,8192
2377,1,1,-2046,-2,1553,-489,2259,2195,1982,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,2,3,0,1,1,1,-823,8140,0,1,1,0,1,0,1,1,0,1,1,0,0,8192
2378,,,,,,,,,,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,,,0,1,1,1,,,0,1,1,0,1,0,1,1,0,1,1,0,0,8192
2379,1,2,-2,2046,820,1405,1616,1807,-505,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,1,2,0,1,1,1,-1185,8140,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
2380,,,,,,,,,,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,,,0,1,1,1,,,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
2381,1,2,-2046,-2,-1532,501,1263,1288,-1983,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,-3,0,0,1,1,1,-1341,8140,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
2382,,,,,,,,,,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,,,0,1,1,1,,,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
2383,1,2,2,-2046,-839,-1396,78,721,505,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,-1,-2,0,1,1,1,-1301,8140,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
2384,,,,,,,,,,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,,,1,1,0,1,,,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
2385,1,2,2046,2,1547,-507,-302,-116,1984,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,-10,-3,1,1,0,1,0,8140,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
2386,,,,,,,,,,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,,,1,1,0,1,,,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
2387,1,2,-2,2046,822,1409,-1425,-727,-502,3,-2662,-2604,1,0,0,1,0,0,0,1,0,0,1,3,-4,1,1,0,1,0,8140,1,0,1,0,1,0,1,1,0,1,1,0,0,8192
